1642690200000,42807.91000000,42873.93000000,42804.65000000,42830.00000000,76.46876000,1642690259999,3276228.78743820,1401,44.80638000,1919711.86426320,0
1642690260000,42830.00000000,42858.00000000,42819.00000000,42858.00000000,115.79090000,1642690319999,4959268.64084820,1440,48.21264000,2065261.15821600,0
1642690320000,42858.00000000,42865.88000000,42841.71000000,42851.98000000,51.53922000,1642690379999,2208559.22428800,1092,26.49067000,1135153.63167600,0
1642690380000,42851.98000000,42917.17000000,42836.71000000,42913.80000000,96.36831000,1642690439999,4132383.10187780,2112,66.24542000,2841146.43008830,0
1642690440000,42913.79000000,42950.00000000,42872.95000000,42939.47000000,90.44289000,1642690499999,3881858.22309380,2171,46.16597000,1981460.44285220,0
1642690500000,42939.48000000,43010.00000000,42924.53000000,42930.70000000,323.98891000,1642690559999,13926385.76228740,4494,163.66738000,7035485.24446500,0
1642690560000,42930.71000000,42989.95000000,42900.00000000,42973.43000000,93.56835000,1642690619999,4017948.97212960,1861,39.67622000,1703436.63386660,0
1642690620000,42973.44000000,43059.99000000,42972.30000000,43059.97000000,138.97327000,1642690679999,5977689.26217580,2595,76.71266000,3299650.92740030,0
1642690680000,43059.98000000,43060.00000000,42985.00000000,42999.97000000,54.07677000,1642690739999,2326359.81467890,1691,29.37394000,1263628.81019480,0
1642690740000,42998.19000000,43008.94000000,42961.06000000,42969.66000000,123.59791000,1642690799999,5313594.83963660,1729,40.00578000,1719582.81721620,0
1642690800000,42969.67000000,43042.40000000,42936.91000000,43034.52000000,73.23463000,1642690859999,3148310.94288280,1947,37.72504000,1621771.55451730,0
1642690860000,43034.52000000,43070.10000000,43009.05000000,43050.31000000,76.49222000,1642690919999,3292344.75037190,1954,33.16186000,1427334.66094640,0
1642690920000,43050.32000000,43057.10000000,43007.68000000,43036.61000000,53.74085000,1642690979999,2312333.55881500,1623,24.45468000,1052237.78665070,0
1642690980000,43036.60000000,43100.00000000,43023.41000000,43080.00000000,107.00645000,1642691039999,4607561.13679960,2118,41.64205000,1793136.17681080,0
1642691040000,43079.99000000,43200.00000000,43073.80000000,43146.82000000,123.50076000,1642691099999,5328066.43978350,3587,82.01917000,3538570.04988830,0
1642691100000,43146.82000000,43180.00000000,43116.34000000,43172.42000000,121.21677000,1642691159999,5230979.23407350,1702,48.24387000,2081784.04826760,0
1642691160000,43172.42000000,43248.46000000,43172.41000000,43245.98000000,85.60837000,1642691219999,3699302.70630390,2441,49.06329000,2120177.59707960,0
1642691220000,43245.98000000,43347.42000000,43236.06000000,43333.98000000,182.39317000,1642691279999,7896878.61447370,4512,98.67557000,4272339.88068930,0
1642691280000,43333.98000000,43376.19000000,43279.17000000,43362.16000000,177.23108000,1642691339999,7678347.40262450,2998,72.45310000,3139769.91483940,0
1642691340000,43362.16000000,43399.09000000,43338.99000000,43353.80000000,70.50387000,1642691399999,3058104.08602460,2473,38.84190000,1684774.79618470,0
1642691400000,43353.79000000,43456.00000000,43332.03000000,43432.52000000,162.86470000,1642691459999,7065715.80663840,3535,112.11798000,4864603.28297630,0
1642691460000,43431.52000000,43450.00000000,43231.14000000,43244.86000000,109.99062000,1642691519999,4765483.20512790,4402,40.72219000,1764690.47285240,0
1642691520000,43244.86000000,43296.65000000,43219.59000000,43230.20000000,108.66861000,1642691579999,4701702.33518000,2403,48.11101000,2081739.54510070,0
1642691580000,43230.20000000,43238.07000000,43193.73000000,43210.69000000,155.18208000,1642691639999,6705099.47587460,2176,95.99967000,4147566.55297280,0
1642691640000,43209.28000000,43216.13000000,43160.82000000,43164.85000000,67.13600000,1642691699999,2900074.51734250,1449,22.29859000,963180.53637510,0
1642691700000,43164.84000000,43212.89000000,43148.18000000,43163.79000000,57.61212000,1642691759999,2488055.82431100,1408,23.92857000,1033313.39134100,0
1642691760000,43163.79000000,43163.80000000,43111.44000000,43140.95000000,50.69583000,1642691819999,2186682.42521820,1538,17.94240000,773837.47694250,0
1642691820000,43140.95000000,43150.00000000,43084.50000000,43093.58000000,59.36570000,1642691879999,2559432.33711620,1641,17.68409000,762341.82850460,0
1642691880000,43093.58000000,43103.00000000,43054.14000000,43064.77000000,56.95241000,1642691939999,2453409.77185050,1620,36.34183000,1565606.42282690,0
1642691940000,43064.77000000,43120.00000000,43064.77000000,43084.16000000,36.66917000,1642691999999,1580301.92841840,1150,17.87118000,770233.22575370,0
1642692000000,43084.17000000,43168.02000000,43080.00000000,43146.77000000,57.16851000,1642692059999,2465905.30168800,1425,34.44512000,1485746.50234650,0
1642692060000,43146.77000000,43174.95000000,43132.25000000,43166.24000000,21.66701000,1642692119999,935055.19061340,852,7.33410000,316491.27936000,0
1642692120000,43166.24000000,43200.36000000,43160.94000000,43160.94000000,60.86955000,1642692179999,2628704.82856350,1168,19.65220000,848708.38634620,0
1642692180000,43160.95000000,43177.77000000,43130.01000000,43146.50000000,56.56336000,1642692239999,2441064.89885460,994,27.22633000,1175012.65926660,0
